keggMetaboliteID	metaboliteName	pathwayEntry	pathwayName	pathwayClass	type
C14858	2,2-Dichloroacetaldehyde	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14859	Chloroacetyl chloride	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14860	2,2-Dichloro-1,1-ethanediol	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14861	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14862	2-S-Glutathionyl acetate	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14863	2-(S-Glutathionyl)acetyl glutathione	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14864	S-(2-Chloroacetyl)glutathione	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14865	2-(S-Glutathionyl)acetyl chloride	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14866	Chloral	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14867	Dichloroacetyl chloride	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14868	S-(1,2-Dichlorovinyl)glutathione	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14869	Trichloroethanol glucuronide	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14870	2-Bromoacetaldehyde	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14871	S-(Formylmethyl)glutathione	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14872	Thiodiacetic acid	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14873	Thiodiacetic acid sulfoxide	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14874	Glutathione episulfonium ion	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14875	S-(2-Hydroxyethyl)glutathione	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14876	S-(2-Hydroxyethyl)-N-acetyl-L-cysteine	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C14877	S-[2-(N7-Guanyl)ethyl]-N-acetyl-L-cysteine	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16453	4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16756	Aflatoxin M1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19488	7,12-Dimethylbenz[a]anthracene	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19489	1a,11b-Dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19490	trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19559	(1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19561	7-Hydroxymethyl-12-methylbenz[a]anthracene	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19562	7-Hydroxymethyl-12-methylbenz[a]anthracene sulfate	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19563	4-[(Hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19564	4-(Nitrosoamino)-1-(3-pyridinyl)-1-butanone	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19565	4-Hydroxy-1-(3-pyridinyl)-1-butanone	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19566	4-Hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19567	4-Oxo-1-(3-pyridyl)-1-butanone	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19568	N-Nitrosomethanamine	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19569	3-Succinoylpyridine	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19574	4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19577	1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19578	5-(3-Pyridyl)-2-hydroxytetrahydrofuran	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19579	gamma-Hydroxy-3-pyridinebutanoate	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19580	alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19581	alpha-[3-(Nitrosoamino)propyl]-3-pyridinemethanol	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19582	1-(3-Pyridinyl)-1,4-butanediol	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19585	Aflatoxin Q1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19586	Aflatoxin B1-exo-8,9-epoxide	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19588	Aflatoxin B1 diol	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19589	Aflatoxin B1 dialdehyde	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19590	6-[2,3-Dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19591	1,2,3,4-Tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19592	alpha-(1,2-Dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19594	Aflatoxin-M1-8,9-epoxide	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19595	Aflatoxin B1-endo-8,9-epoxide	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19602	4-(Methylnitrosamino)-1-(1-oxido-3-pyridinyl)-1-butanone	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19603	4-(Methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19604	7,12-Dimethylbenz[a]anthracene 5,6-oxide	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19605	4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19606	NNAL-N-glucuronide	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C19607	trans-5,6-Dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C01471	Acrolein	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C01516	Morphine	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C05011	Hydroxytamoxifen	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C06174	Codeine	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C06754	Chloroacetaldehyde	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C06868	Carbamazepine	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07047	Ifosfamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07073	Lidocaine	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07108	Tamoxifen	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07163	Methadone	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07185	Valproic acid	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07492	Oxcarbazepine	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07493	10-Hydroxycarbazepine	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07495	Dihydroxycarbazepine	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07496	Carbamazepine-10,11-epoxide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07501	Felbamate	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07572	Citalopram	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07643	4-Hydroxycyclophosphamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07644	4-Ketocyclophosphamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07645	Aldophosphamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07646	Carboxyphosphamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07647	Phosphoramide mustard	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C07888	Cyclophosphamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C08012	Levomethadyl acetate	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C11004	2,6-Dimethylaniline	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C11583	4-Glutathionyl cyclophosphamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C11785	Normorphine	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16544	alpha-Hydroxytamoxifen	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16545	Tamoxifen N-oxide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16546	N-Desmethyltamoxifen	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16547	Endoxifen	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16548	N,N-Didesmethyltamoxifen	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16549	alpha-Hydroxy-N-desmethyltamoxifen	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16550	Dechloroethylcyclophosphamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16551	Alcophosphamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16552	Nornitrogen mustard	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16553	4-Hydroxyifosfamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16554	4-Ketoifosfamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16555	2-Dechloroethylifosfamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16556	Aldoifosfamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16557	Carboxyifosfamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16558	Alcoifosfamide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16559	Isophosphoramide mustard	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16560	3-Hydroxylidocaine	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16561	Monoethylglycinexylidide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16569	Glycinexylidide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16570	4-Hydroxy-2,6-dimethylaniline	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16571	2-Amino-3-methylbenzoate	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16572	3-Hydroxymonoethylglycinexylidide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16576	Norcodeine	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16577	Codeine-6-glucuronide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16578	Morphine-6-glucuronide	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16582	2-Hydroxyfelbamate	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16584	p-Hydroxyfelbamate	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16586	2-Phenyl-1,3-propanediol monocarbamate	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16587	3-Carbamoyl-2-phenylpropionaldehyde	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16591	3-Carbamoyl-2-phenylpropionic acid	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16592	Atropaldehyde	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16595	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
C16596	5-Phenyl-1,3-oxazinane-2,4-dione	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	metabolite
